primary_isin,conm,year,zscore,zscore_zone,n_incidents,esg_weight_score_w,e_weight_score_w,s_weight_score_w,g_weight_score_w,log_assets,leverage,roa,sic,industry
US1167941087,BRUKER CORP,2018,5.174085619023179,Safe,0.0,0.0,0.0,0.0,0.0,7.575328208422652,0.6235565819861432,0.12609699769053118,3826.0,3.0
US6882392011,OSHKOSH CORP,2021,3.665129368918941,Safe,1.0,0.0,0.0,0.0,0.0,8.668522752771075,0.509843704327791,0.08557574923915473,3711.0,3.0
US6882392011,OSHKOSH CORP,2020,4.225607839644209,Safe,0.0,0.0,0.0,0.0,0.0,8.624665475720231,0.5329392954026911,0.14377593733718985,3711.0,3.0
US6882392011,OSHKOSH CORP,2019,3.66591262473223,Safe,4.0,11.0,2.0,9.0,0.0,8.574556028804713,0.5252351630085754,0.1207736768539156,3711.0,3.0
US6882392011,OSHKOSH CORP,2018,4.063965274649486,Safe,1.0,2.0,0.0,2.0,0.0,8.536976210677043,0.5474710231618585,0.09782502108297869,3711.0,3.0
US9418481035,WATERS CORP,2021,8.86323831727885,Safe,0.0,0.0,0.0,0.0,0.0,7.951883222358804,0.9182568523056986,0.24254556466379332,3826.0,3.0
US9418481035,WATERS CORP,2020,9.013097808513558,Safe,0.0,0.0,0.0,0.0,0.0,7.847002483080432,1.08458206804312,0.2833920271562403,3826.0,3.0
US9418481035,WATERS CORP,2019,8.195966395723751,Safe,1.0,2.0,0.0,0.0,2.0,8.223741439663385,0.579533436746967,0.19922756347141432,3826.0,3.0
US9418481035,WATERS CORP,2018,6.067515375351029,Safe,0.0,0.0,0.0,0.0,0.0,8.580234467241244,0.580458399272475,0.13113309145109434,3826.0,3.0
US88033G4073,TENET HEALTHCARE CORP,2020,1.0213142010439344,Distress,8.0,19.0,1.0,3.0,15.0,10.05843791253395,0.9148216350477496,0.07190270223973277,8062.0,8.0
US88033G4073,TENET HEALTHCARE CORP,2019,0.9953494513026007,Distress,5.0,23.0,0.0,11.0,12.0,10.017262566794972,0.9059752777901736,0.07215850774242492,8062.0,8.0
US88033G4073,TENET HEALTHCARE CORP,2018,0.9682989172110319,Distress,4.0,10.0,0.0,3.0,7.0,10.059892831700264,0.8971562967714347,0.059397049390635025,8062.0,8.0
US88033G4073,TENET HEALTHCARE CORP,2021,0.8857210477656247,Distress,2.0,8.0,0.0,1.0,7.0,10.207547276096449,0.893418431343614,0.046410388843798424,8062.0,8.0
US44925C1036,ICF INTERNATIONAL INC,2021,2.547042030883738,Grey,0.0,0.0,0.0,0.0,0.0,7.419554428717906,0.5519909553826868,0.06344907004780212,8742.0,8.0
US44925C1036,ICF INTERNATIONAL INC,2020,3.4379403922777,Safe,0.0,0.0,0.0,0.0,0.0,7.242953132493457,0.4885898181885849,0.07380457008467546,8742.0,8.0
US44925C1036,ICF INTERNATIONAL INC,2019,3.3339015786582262,Safe,0.0,0.0,0.0,0.0,0.0,7.102385769077011,0.455937330602655,0.0760152307263923,8742.0,8.0
US44925C1036,ICF INTERNATIONAL INC,2018,3.215040721326589,Safe,0.0,0.0,0.0,0.0,0.0,7.013245286255562,0.4451454845958811,0.07906111659033285,8742.0,8.0
US3434981011,FLOWERS FOODS INC,2021,3.6798974764588435,Safe,6.0,3.0,0.0,3.0,0.0,8.108931075325648,0.5868238047103496,0.11211538409454283,2050.0,2.0
US3434981011,FLOWERS FOODS INC,2020,3.407622990702251,Safe,3.0,3.0,0.0,3.0,0.0,8.064251496018647,0.6024169104430268,0.08739256637346371,2050.0,2.0
US3434981011,FLOWERS FOODS INC,2019,3.634140089254376,Safe,4.0,3.0,0.0,3.0,0.0,7.953858446725769,0.5578103535466241,0.09122074321999679,2050.0,2.0
US3434981011,FLOWERS FOODS INC,2018,4.020362798035034,Safe,4.0,0.0,0.0,0.0,0.0,7.8863535451924935,0.5297718861054755,0.1006220946233519,2050.0,2.0
US6556631025,NORDSON CORP,2021,5.874039171118175,Safe,0.0,0.0,0.0,0.0,0.0,8.209486899118462,0.521318185974415,0.1234496507972447,3569.0,3.0
US6556631025,NORDSON CORP,2020,5.177277403301083,Safe,1.0,2.0,0.0,0.0,2.0,8.165490721355482,0.5503856591610794,0.1382904391847794,3569.0,3.0
US6556631025,NORDSON CORP,2019,4.391449298871992,Safe,0.0,0.0,0.0,0.0,0.0,8.137983961167206,0.5759322095333194,0.1474981672090013,3569.0,3.0
US6556631025,NORDSON CORP,2018,4.2300587139370505,Safe,0.0,0.0,0.0,0.0,0.0,8.13609059263987,0.6615961920481798,0.14011525421147628,3569.0,3.0
US49271V1008,KEURIG DR PEPPER INC,2021,1.4000404272721492,Distress,10.0,24.0,8.0,4.0,12.0,10.815368575921584,0.5212840756142149,0.05853874123626429,2090.0,2.0
US49271V1008,KEURIG DR PEPPER INC,2020,1.2785301381262206,Distress,6.0,9.0,0.0,4.0,5.0,10.810111713293512,0.530332404378206,0.05381881336079809,2090.0,2.0
US49271V1008,KEURIG DR PEPPER INC,2019,1.03173667630259,Distress,6.0,9.0,2.0,4.0,3.0,10.797921148054973,0.539372010302956,0.03524265096692424,2090.0,2.0
US00766T1007,AECOM,2021,1.6674518905159543,Distress,3.0,8.0,0.0,5.0,3.0,9.4727008672058,0.7373985023868465,0.038297321068446216,8711.0,8.0
US00766T1007,AECOM,2020,1.9950543313681746,Grey,5.0,14.0,2.0,6.0,6.0,9.579320663616969,0.7303650753226253,0.04600614137130555,8711.0,8.0
US00766T1007,AECOM,2019,1.8384827617532065,Grey,2.0,4.0,1.0,3.0,0.0,9.594386455121045,0.7085800814664756,0.036888302406674255,8711.0,8.0
US00766T1007,AECOM,2018,1.8449717042692022,Grey,10.0,12.0,1.0,8.0,3.0,9.574841531044582,0.707251588460783,0.03579999827741364,8711.0,8.0
US2333261079,DST SYSTEMS INC,2018,3.181540594237762,Safe,0.0,0.0,0.0,0.0,0.0,7.985892714460861,0.5775644952692125,0.11139473146824587,7374.0,7.0
US5500211090,LULULEMON ATHLETICA INC,2021,18.836553679587983,Safe,3.0,10.0,1.0,8.0,1.0,8.339552263368775,0.38866557632045184,0.19419026262689013,2300.0,2.0
US5500211090,LULULEMON ATHLETICA INC,2020,16.120566616383496,Safe,6.0,18.0,2.0,11.0,5.0,8.096316126893779,0.4050571806638357,0.27095826905600556,2300.0,2.0
US5500211090,LULULEMON ATHLETICA INC,2019,17.99661497523598,Safe,3.0,13.0,0.0,13.0,0.0,7.642865083297408,0.30639066997775716,0.33857738554648587,2300.0,2.0
US5500211090,LULULEMON ATHLETICA INC,2018,18.51250648512452,Safe,2.0,3.0,0.0,3.0,0.0,7.600643926125199,0.2009138931879831,0.25180299256986427,2300.0,2.0
US2620371045,DRIL-QUIP INC,2020,11.126132376399685,Safe,0.0,0.0,0.0,0.0,0.0,7.096361214305676,0.09602798025800516,0.003055782324201348,3533.0,3.0
US2620371045,DRIL-QUIP INC,2021,7.94916754546518,Safe,0.0,0.0,0.0,0.0,0.0,7.049404135666427,0.0952455410659745,-0.01624605184976702,3533.0,3.0
US2620371045,DRIL-QUIP INC,2019,8.950210185370926,Safe,0.0,0.0,0.0,0.0,0.0,7.0846538244618396,0.08079429103319888,-0.025437103252802913,3533.0,3.0
US2620371045,DRIL-QUIP INC,2018,12.65039799600198,Safe,0.0,0.0,0.0,0.0,0.0,7.244802350354193,0.07525619639878411,-0.004313457945928183,3533.0,3.0
US00971T1016,AKAMAI TECHNOLOGIES INC,2020,3.4589265812866166,Safe,0.0,0.0,0.0,0.0,0.0,8.85479136536063,0.47794812131951336,0.08327779273132173,7370.0,7.0
US00971T1016,AKAMAI TECHNOLOGIES INC,2021,3.92294914143009,Safe,2.0,3.0,0.0,1.0,2.0,8.95739847723273,0.4524439956569506,0.0929497574100382,7370.0,7.0
US00971T1016,AKAMAI TECHNOLOGIES INC,2019,3.5705517463286105,Safe,0.0,0.0,0.0,0.0,0.0,8.605711266099947,0.41559970485758274,0.08344950446466987,7370.0,7.0
US00971T1016,AKAMAI TECHNOLOGIES INC,2018,5.93368814183806,Safe,1.0,1.0,0.0,1.0,0.0,8.434646885688215,0.28072230994576397,0.08213965105052441,7370.0,7.0
US3156161024,F5 INC,2021,4.202845965573995,Safe,0.0,0.0,0.0,0.0,0.0,8.450822593049606,0.5228075725963676,0.10114559462325136,7373.0,7.0
US3156161024,F5 INC,2020,5.181024230633919,Safe,0.0,0.0,0.0,0.0,0.0,8.12896123585898,0.48042651407334214,0.17558398654976368,7373.0,7.0
US3156161024,F5 INC,2019,6.917740915708603,Safe,0.0,0.0,0.0,0.0,0.0,7.865754396415913,0.5066191360043232,0.23386321731614493,7373.0,7.0
US3156161024,F5 INC,2018,6.438655575242086,Safe,0.0,0.0,0.0,0.0,0.0,7.816739382340519,0.5044372782973233,0.2326124637213802,7373.0,7.0
US4943681035,KIMBERLY-CLARK CORP,2021,3.692139378802305,Safe,11.0,50.0,7.0,21.0,22.0,9.771326648933789,0.9488101352508133,0.20624322319237573,2621.0,2.0
US4943681035,KIMBERLY-CLARK CORP,2020,3.9620432986238647,Safe,11.0,17.0,7.0,9.0,1.0,9.63456180856679,0.9854086239612642,0.21566446378328863,2621.0,2.0
US4943681035,KIMBERLY-CLARK CORP,2019,3.754057725620039,Safe,6.0,19.0,7.0,6.0,6.0,9.583213415483687,0.9987601598016256,0.21704091472654635,2621.0,2.0
US4943681035,KIMBERLY-CLARK CORP,2018,4.0228230547845385,Safe,15.0,36.0,10.0,17.0,9.0,9.625887815425859,0.9377598838360505,0.21952346379776913,2621.0,2.0
US4364401012,HOLOGIC INC,2020,2.2820276933655337,Grey,1.0,6.0,0.0,0.0,6.0,8.770765069738358,0.6715822480247123,0.09318389966004872,3844.0,3.0
US4364401012,HOLOGIC INC,2021,3.419179371737718,Safe,1.0,2.0,0.0,0.0,2.0,8.881391761764997,0.6237666416520748,0.16355373968148088,3844.0,3.0
US4364401012,HOLOGIC INC,2019,1.7541792162277314,Distress,1.0,1.0,0.0,0.0,1.0,8.886257074542785,0.6641082022984691,0.07581352252140122,3844.0,3.0
US4364401012,HOLOGIC INC,2018,1.5169622781823078,Distress,1.0,3.0,0.0,0.0,3.0,8.984768875587305,0.6510226076495061,0.07545491002055241,3844.0,3.0
US5950171042,MICROCHIP TECHNOLOGY INC,2021,2.8043882853313766,Grey,0.0,0.0,0.0,0.0,0.0,9.709890667467493,0.6761232614025294,0.06210403670170158,3674.0,3.0
US5950171042,MICROCHIP TECHNOLOGY INC,2020,2.0284007159697217,Grey,1.0,1.0,0.0,1.0,0.0,9.765781744866477,0.6794750403130937,0.042637193634835105,3674.0,3.0
US5950171042,MICROCHIP TECHNOLOGY INC,2019,1.5158895831036596,Distress,0.0,0.0,0.0,0.0,0.0,9.817439347910675,0.7118528610354223,0.06322070844686647,3674.0,3.0
US5950171042,MICROCHIP TECHNOLOGY INC,2018,3.7782776230682527,Safe,0.0,0.0,0.0,0.0,0.0,9.018961925091972,0.6027951363658381,0.1167223756236981,3674.0,3.0
US5797802064,MCCORMICK & CO INC,2021,2.621433392955624,Grey,4.0,0.0,0.0,0.0,0.0,9.400191841022908,0.6741027486207267,0.08427008114345268,2090.0,2.0
US5797802064,MCCORMICK & CO INC,2020,1.1067378078478443,Distress,3.0,4.0,0.0,2.0,2.0,9.246006698852993,0.6664093185744202,0.09443066559867208,2090.0,2.0
US5797802064,MCCORMICK & CO INC,2019,1.0770991299988926,Distress,1.0,0.0,0.0,0.0,0.0,9.235754675304648,0.6897351897351898,0.09185484185484186,2090.0,2.0
US5797802064,MCCORMICK & CO INC,2018,1.7346700723113626,Distress,2.0,2.0,1.0,0.0,1.0,9.248291048204656,0.7524600897379113,0.07583431223401182,2090.0,2.0
US6151111019,MONTROSE ENV GROUP INC,2021,1.7953796640730153,Distress,0.0,0.0,0.0,0.0,0.0,6.403120452623874,0.5187315629324104,0.001962749242607752,8734.0,8.0
US74762E1029,QUANTA SERVICES INC,2020,3.208655587204227,Safe,0.0,0.0,0.0,0.0,0.0,9.027940652127576,0.5134438640360973,0.08235275902272793,1731.0,1.0
US74762E1029,QUANTA SERVICES INC,2019,3.308524149435978,Safe,1.0,2.0,0.0,2.0,0.0,8.864575270123906,0.4904520161502883,0.0843658804313923,1731.0,1.0
US74762E1029,QUANTA SERVICES INC,2018,3.727435480358464,Safe,1.0,2.0,0.0,2.0,0.0,8.776653859910569,0.4142687041079579,0.06956732818386724,1731.0,1.0
US74762E1029,QUANTA SERVICES INC,2021,3.7754813385023027,Safe,0.0,0.0,0.0,0.0,0.0,9.035900314408966,0.48215871074430544,0.07488183283418302,1731.0,1.0
US8326964058,SMUCKER (JM) CO,2021,1.8949105748696828,Grey,3.0,1.0,0.0,0.0,1.0,9.698011998875325,0.5010623794844081,0.08511317719015979,2033.0,2.0
US8326964058,SMUCKER (JM) CO,2020,1.7475956178917296,Distress,3.0,5.0,2.0,2.0,1.0,9.739284853352268,0.5173419601187951,0.07686324423702447,2033.0,2.0
US8326964058,SMUCKER (JM) CO,2019,1.561155118912393,Distress,4.0,16.0,5.0,7.0,4.0,9.723900254248091,0.5230472793858048,0.06982101931028706,2033.0,2.0
US8326964058,SMUCKER (JM) CO,2018,2.1325870491004366,Grey,5.0,6.0,0.0,0.0,6.0,9.635751887893287,0.4842822785141035,0.08300656157686978,2033.0,2.0
US2787681061,ECHOSTAR CORP,2021,0.8292976733278301,Distress,0.0,0.0,0.0,0.0,0.0,8.864231128210802,0.4900225522496265,0.01613916570248448,3663.0,3.0
US2787681061,ECHOSTAR CORP,2020,1.1879652883608696,Distress,0.0,0.0,0.0,0.0,0.0,8.875608340319614,0.4764611426585809,0.0151207008710009,3663.0,3.0
US2787681061,ECHOSTAR CORP,2019,0.9728738184040095,Distress,1.0,2.0,0.0,2.0,0.0,9.066734862551613,0.5202248070553892,0.029148415929536625,3663.0,3.0
US2787681061,ECHOSTAR CORP,2018,1.2192734593635493,Distress,0.0,0.0,0.0,0.0,0.0,9.076924858351715,0.522585335292035,0.02366499070744344,3663.0,3.0
US1717981013,CIMAREX ENERGY CO,2021,-0.5038607717402426,Distress,0.0,0.0,0.0,0.0,0.0,8.438796744578083,0.6559414139670172,-0.33172320401454874,1311.0,1.0
US1717981013,CIMAREX ENERGY CO,2020,1.2848763461077288,Distress,1.0,6.0,2.0,2.0,2.0,8.87361216259674,0.48771062414452376,-0.002685003100127464,1311.0,1.0
US1717981013,CIMAREX ENERGY CO,2019,2.4769123022261836,Grey,2.0,4.0,4.0,0.0,0.0,8.709973860503219,0.4507192576018412,0.1604248637927155,1311.0,1.0
US1717981013,CIMAREX ENERGY CO,2018,3.6832668207886403,Safe,0.0,0.0,0.0,0.0,0.0,8.525883124341147,0.49068771331836364,0.14492768568204067,1311.0,1.0
US80874P1093,LIGHT & WONDER INC,2021,0.21390013468123914,Distress,0.0,0.0,0.0,0.0,0.0,8.985320060649112,1.316132264529058,0.03093687374749499,3570.0,3.0
US80874P1093,LIGHT & WONDER INC,2020,0.38258889152019643,Distress,0.0,0.0,0.0,0.0,0.0,8.963160242833732,1.2699449353310284,0.07465744653604815,3570.0,3.0
US80874P1093,LIGHT & WONDER INC,2019,0.29280790851378224,Distress,1.0,1.0,0.0,1.0,0.0,8.9514141905222,1.3191583093627717,0.06978672678742646,3570.0,3.0
US80874P1093,LIGHT & WONDER INC,2018,0.5647962090031211,Distress,0.0,0.0,0.0,0.0,0.0,8.952385372397293,1.2623846323120136,0.05682627211888212,3570.0,3.0
US44891N2080,IAC INC,2021,6.170990583884832,Safe,3.0,26.0,0.0,10.0,16.0,9.120026091856923,0.19183750317445025,-0.02713837538202867,7370.0,7.0
US3841091040,GRACO INC,2021,12.602980176566568,Safe,0.0,0.0,0.0,0.0,0.0,7.595451630730053,0.3542146179722835,0.2147482455857973,3561.0,3.0
US3841091040,GRACO INC,2020,10.188512573440555,Safe,2.0,2.0,0.0,0.0,2.0,7.434381414606177,0.394323990521271,0.25082938878744365,3561.0,3.0
US3841091040,GRACO INC,2019,8.315136101444413,Safe,1.0,1.0,0.0,0.0,1.0,7.2955593449627045,0.4894737092265375,0.2963365588382479,3561.0,3.0
US3841091040,GRACO INC,2018,9.324193025696355,Safe,0.0,0.0,0.0,0.0,0.0,7.229987317843322,0.47573928458786047,0.2701172052015473,3561.0,3.0
US97382A3095,WINDSTREAM HOLDINGS INC,2019,-0.9266247947954095,Distress,0.0,0.0,0.0,0.0,0.0,9.23590090050146,1.187104573060763,0.04182142543795514,4813.0,4.0
US97382A3095,WINDSTREAM HOLDINGS INC,2018,0.2971126001988693,Distress,0.0,0.0,0.0,0.0,0.0,9.313375185283657,1.1171837644235543,0.04043557103290239,4813.0,4.0
US6092071058,MONDELEZ INTERNATIONAL INC,2021,2.1218332238137947,Grey,45.0,180.60000000000036,47.0,83.0,52.0,11.1244797026566,0.5921840436513789,0.06544757410411443,2052.0,2.0
US6092071058,MONDELEZ INTERNATIONAL INC,2020,2.1137589545058915,Grey,36.0,120.0,41.0,50.0,29.0,11.075195396274788,0.576275387689972,0.06833568296952702,2052.0,2.0
US6092071058,MONDELEZ INTERNATIONAL INC,2019,1.702311445068769,Distress,61.0,180.0,47.0,58.0,50.0,11.04659508109079,0.5900938959651836,0.06445184842736215,2052.0,2.0
US6092071058,MONDELEZ INTERNATIONAL INC,2018,1.7883028801960552,Distress,38.0,123.0,47.0,45.0,27.0,11.052634514578285,0.5849878781156412,0.06583846994881871,2052.0,2.0
US1773761002,CITRIX SYSTEMS INC,2021,4.486908480822887,Safe,1.0,2.0,0.0,2.0,0.0,8.495223004659444,0.977068498411258,0.13248200996779985,7372.0,7.0
US1773761002,CITRIX SYSTEMS INC,2020,4.9512806452581115,Safe,1.0,2.0,0.0,2.0,0.0,8.387067649435117,0.8091432847124785,0.13022889882399474,7372.0,7.0
US1773761002,CITRIX SYSTEMS INC,2019,3.7325567598121534,Safe,2.0,7.0,0.0,5.0,2.0,8.544234069063005,0.8910390068319053,0.13525669244977997,7372.0,7.0
US1773761002,CITRIX SYSTEMS INC,2018,3.4666178988388006,Safe,0.0,0.0,0.0,0.0,0.0,8.669257582169406,0.8294792116252154,0.11374724750591735,7372.0,7.0
US30212P3038,EXPEDIA GROUP INC,2021,0.6244475748253658,Distress,7.0,17.0,1.0,10.0,6.0,9.835797403566177,0.7845906902086678,-0.08170144462279294,4700.0,4.0
US30212P3038,EXPEDIA GROUP INC,2020,1.1378255298246869,Distress,22.0,46.0,6.0,25.0,15.0,9.971940278170571,0.740801270078446,0.044872992155397834,4700.0,4.0
US30212P3038,EXPEDIA GROUP INC,2019,1.3424208870686556,Distress,14.0,33.0,1.0,14.0,18.0,9.800014144059851,0.6849664503964953,0.04342039594077524,4700.0,4.0
US30212P3038,EXPEDIA GROUP INC,2018,1.3319139028000742,Distress,8.0,22.0,4.0,8.0,10.0,9.826424418188665,0.6677994394789094,0.03603917728310376,4700.0,4.0
US9170471026,URBAN OUTFITTERS INC,2021,2.4157452128444694,Grey,10.0,17.0,7.0,10.0,0.0,8.173954715338274,0.5834139092502281,0.010339659564988743,5651.0,5.0
US9170471026,URBAN OUTFITTERS INC,2020,3.0842976498204857,Safe,17.0,36.0,20.0,14.0,2.0,8.10670539067924,0.5610626990381626,0.07414451478797564,5651.0,5.0
US9170471026,URBAN OUTFITTERS INC,2019,7.0227724515764125,Safe,3.0,6.0,3.0,2.0,1.0,7.678564643708867,0.3107671087680484,0.176491716095468,5651.0,5.0
US9170471026,URBAN OUTFITTERS INC,2018,7.096322384293122,Safe,1.0,0.0,0.0,0.0,0.0,7.577521236704171,0.33381998996302703,0.13308821270189167,5651.0,5.0
US0997241064,BORGWARNER INC,2021,2.1158913263494172,Grey,1.0,0.0,0.0,0.0,0.0,9.6822172456036,0.5805103250358725,0.06151350676898122,3714.0,3.0
US0997241064,BORGWARNER INC,2020,3.510978317730026,Safe,2.0,8.0,2.0,2.0,4.0,9.1801903950253,0.5007215007215007,0.12657184085755516,3714.0,3.0
US0997241064,BORGWARNER INC,2019,3.0311853786458096,Safe,1.0,2.0,0.0,2.0,0.0,9.21992429907803,0.5696215070379286,0.1271581825205789,3714.0,3.0
US0997241064,BORGWARNER INC,2018,3.21225163848956,Safe,1.0,2.0,1.0,1.0,0.0,9.18897372223429,0.6091074420695574,0.12481098532837466,3714.0,3.0
US24906P1093,DENTSPLY SIRONA INC,2021,2.227256102172541,Grey,0.0,0.0,0.0,0.0,0.0,9.142382678792956,0.4679940055662599,0.03692999357739242,3843.0,3.0
US24906P1093,DENTSPLY SIRONA INC,2020,3.0932775943013198,Safe,0.0,0.0,0.0,0.0,0.0,9.059970867818917,0.4077694730846575,0.06422252961210755,3843.0,3.0
US24906P1093,DENTSPLY SIRONA INC,2019,2.256712622455601,Grey,2.0,3.0,0.0,0.0,3.0,9.069698042173716,0.4091170714861287,0.04718544952227466,3843.0,3.0
US24906P1093,DENTSPLY SIRONA INC,2018,3.3439617274406936,Safe,0.0,0.0,0.0,0.0,0.0,9.247202536708748,0.36113547640850163,0.05258084726974794,3843.0,3.0
US02927U2087,AMERICAN RES CORP,2021,-5.800557446124983,Distress,0.0,0.0,0.0,0.0,0.0,3.6741464545118716,1.520786151243004,-0.4281921124560719,1220.0,1.0
US02927U2087,AMERICAN RES CORP,2020,-8.527583703352544,Distress,5.0,11.0,2.0,9.0,0.0,3.5898875049069856,1.9283281294351406,-0.9270508089696281,1220.0,1.0
US30214U1025,EXPONENT INC,2021,15.481107351831545,Safe,0.0,0.0,0.0,0.0,0.0,6.364915975560552,0.37683073146513685,0.13966481409973522,8742.0,8.0
US30214U1025,EXPONENT INC,2020,12.769527493479748,Safe,0.0,0.0,0.0,0.0,0.0,6.335782709512337,0.37833837110031576,0.15106378824694586,8742.0,8.0
US30214U1025,EXPONENT INC,2019,13.157074961237047,Safe,0.0,0.0,0.0,0.0,0.0,6.152596515219333,0.3305930873296143,0.19502874592694955,8742.0,8.0
US30214U1025,EXPONENT INC,2018,10.205187581703656,Safe,0.0,0.0,0.0,0.0,0.0,6.088112468101073,0.3423675296697597,0.16390537524824325,8742.0,8.0
US49579A3032,KINGOLD JEWELRY INC,2019,1.8272051073333453,Grey,0.0,0.0,0.0,0.0,0.0,7.9013084880374915,0.7635633417709516,0.0933949523930167,3911.0,3.0
US49579A3032,KINGOLD JEWELRY INC,2018,1.338129772834716,Distress,0.0,0.0,0.0,0.0,0.0,8.020712518429438,0.8717331532091199,0.061135407062644115,3911.0,3.0
US8794338298,TELEPHONE & DATA SYSTEMS INC,2021,1.1557158754435652,Distress,1.0,2.0,0.0,0.0,2.0,9.435561763085358,0.5526546906187625,0.022435129740518964,4812.0,4.0
US8794338298,TELEPHONE & DATA SYSTEMS INC,2020,1.2964207601807587,Distress,0.0,0.0,0.0,0.0,0.0,9.285633356011614,0.4977274835358501,0.01762359706891754,4812.0,4.0
US8794338298,TELEPHONE & DATA SYSTEMS INC,2019,1.605437024396586,Distress,0.0,0.0,0.0,0.0,0.0,9.188503677367008,0.45783501993253606,0.02003475416538894,4812.0,4.0
US8794338298,TELEPHONE & DATA SYSTEMS INC,2018,1.5054678799528505,Distress,0.0,0.0,0.0,0.0,0.0,9.137339479091693,0.4735879505110274,0.016675632060247445,4812.0,4.0
US40412C1018,HCA HEALTHCARE INC,2021,2.4382410459783115,Grey,1.0,2.0,0.0,2.0,0.0,10.768295498386117,0.939102969046115,0.1529164034533586,8062.0,8.0
US40412C1018,HCA HEALTHCARE INC,2020,2.3315420289547686,Grey,7.0,19.0,0.0,14.0,5.0,10.71572802110793,1.0125393936703804,0.16019352834124906,8062.0,8.0
US40412C1018,HCA HEALTHCARE INC,2019,2.263690050931043,Grey,4.0,10.0,0.0,8.0,2.0,10.576636086589383,1.0744254852449817,0.16940852398806336,8062.0,8.0
US40412C1018,HCA HEALTHCARE INC,2018,2.051476204791127,Grey,4.0,7.0,0.0,2.0,5.0,10.50763957152451,1.1365015166835186,0.16552346077118574,8062.0,8.0
US5951121038,MICRON TECHNOLOGY INC,2021,5.134155867891228,Safe,0.0,0.0,0.0,0.0,0.0,10.89077714255997,0.27351987778978354,0.0572115205484556,3674.0,3.0
US5951121038,MICRON TECHNOLOGY INC,2020,5.091815069598186,Safe,2.0,3.0,0.0,1.0,2.0,10.79728724657475,0.24585268067175323,0.15188086812445026,3674.0,3.0
US5951121038,MICRON TECHNOLOGY INC,2019,5.019871245517558,Safe,6.0,13.0,0.0,4.0,9.0,10.677684625696235,0.23312430837329398,0.3443609369236444,3674.0,3.0
US5951121038,MICRON TECHNOLOGY INC,2018,3.5844367197121936,Safe,6.0,15.0,0.0,0.0,15.0,10.472685852626894,0.44840955399592486,0.1694872085125651,3674.0,3.0
US0311001004,AMETEK INC,2021,5.6253879075027005,Safe,1.0,4.0,2.0,2.0,0.0,9.245561076520335,0.4255992503197929,0.10348189806345807,3823.0,3.0
US0311001004,AMETEK INC,2020,4.717096052774954,Safe,3.0,5.0,2.0,1.0,2.0,9.194775769552715,0.4803736764643292,0.11959702816550749,3823.0,3.0
US0311001004,AMETEK INC,2019,4.006837493267447,Safe,1.0,4.0,2.0,2.0,0.0,9.066849606171896,0.510300050056059,0.12416350045161277,3823.0,3.0
US0311001004,AMETEK INC,2018,4.559728857665998,Safe,0.0,0.0,0.0,0.0,0.0,8.96150253156115,0.4833760985030395,0.12049413652838149,3823.0,3.0
US23918K1088,DAVITA INC,2021,1.6859796184260627,Distress,3.0,6.0,0.0,0.0,6.0,9.740351726914708,0.8294859892412028,0.10118435300646625,8090.0,8.0
US23918K1088,DAVITA INC,2020,1.613389559260654,Distress,3.0,6.0,0.0,4.0,2.0,9.759177940167268,0.7978430853113273,0.10140893333026792,8090.0,8.0
US23918K1088,DAVITA INC,2019,1.6446087705698287,Distress,5.0,15.0,0.0,8.0,7.0,9.85803255052522,0.7366314688053303,0.0798496011460236,8090.0,8.0
US23918K1088,DAVITA INC,2018,2.0979869626838545,Grey,4.0,12.0,0.0,0.0,12.0,9.849516623851795,0.6887605060809756,0.08620215130804294,8090.0,8.0
US2536511031,DIEBOLD NIXDORF INC,2021,1.036162104489069,Distress,0.0,0.0,0.0,0.0,0.0,8.204781172343845,1.2221523486629846,0.07032318040137803,3578.0,3.0
US2536511031,DIEBOLD NIXDORF INC,2020,1.1784237496587615,Distress,1.0,4.0,0.0,0.0,4.0,8.240543372578886,1.128053606289242,0.036986229093019574,3578.0,3.0
US2536511031,DIEBOLD NIXDORF INC,2019,1.1331789403367831,Distress,1.0,2.0,0.0,0.0,2.0,8.369365810661453,1.0067719566780307,0.006563231985899488,3578.0,3.0
US2536511031,DIEBOLD NIXDORF INC,2018,1.3079889942907195,Distress,0.0,0.0,0.0,0.0,0.0,8.566211900895771,0.8097405813111882,0.012018589768008838,3578.0,3.0
US76973Q2049,ROADRUNNER TRANS SYSTEMS INC,2020,0.783359058386033,Distress,1.0,4.0,2.0,2.0,0.0,6.5093606162607065,0.9167180044063443,-0.19000681685628065,4731.0,4.0
US76973Q2049,ROADRUNNER TRANS SYSTEMS INC,2019,1.8179990463532363,Grey,1.0,3.0,0.0,0.0,3.0,6.750466179463831,1.0611102844080018,-0.03519568062597178,4731.0,4.0
US76973Q2049,ROADRUNNER TRANS SYSTEMS INC,2018,2.1924315182174228,Grey,3.0,11.0,2.0,3.0,6.0,6.776556021956987,0.873468539786289,-0.033638759741245576,4731.0,4.0
US5398301094,LOCKHEED MARTIN CORP,2021,3.469638795340937,Safe,12.0,37.0,12.0,21.0,4.0,10.833898128570965,0.8809307828830606,0.17118911457306252,3760.0,3.0
US5398301094,LOCKHEED MARTIN CORP,2020,3.4919463558869954,Safe,21.0,48.0,14.0,27.0,7.0,10.769095330043152,0.933281434102003,0.17730600908937888,3760.0,3.0
